縣市別,機構類型,機構代碼,機構名稱,地址,電話,定位地址,WGS84經度,WGS84緯度
南投縣,一般護理之家,7438041230,私立康能護理之家,南投縣竹山鎮延正里延正路10之3號,2654197,南投縣竹山鎮延正里17鄰延正路10之3號,120.69649,23.768045
南投縣,一般護理之家,7438041105,安泰護理之家,南投縣竹山鎮下坪路13之68號,2657600,南投縣竹山鎮下坪里4鄰下坪路13之68號,120.678494,23.771818
南投縣,一般護理之家,7638040540,竹山秀傳醫院附設護理之家,南投縣竹山鎮集山路二段75號,049-22624266,南投縣竹山鎮山崇里9鄰集山路二段75號,120.714117,23.800149
南投縣,一般護理之家,7438041196,私立博愛護理之家,南投縣竹山鎮延正里江西路27號,,南投縣竹山鎮延正里5鄰江西路27號,120.704414,23.781412
南投縣,一般護理之家,7438041150,東華醫院附設護理之家,南投縣竹山鎮集山路3段272巷16號4-5樓,049-2658600,南投縣竹山鎮延祥里14鄰集山路三段272巷16號,120.700267,23.764375
南投縣,一般護理之家,7438041123,聖恩護理之家,南投縣竹山鎮埔頭街76號,049-2636369,南投縣竹山鎮雲林里17鄰埔頭街76號,120.679276,23.755209
雲林縣,一般護理之家,7739031029,天主教若瑟醫療財團法人附設若瑟護理之家,雲林縣虎尾鎮新生路74號,6337333,雲林縣虎尾鎮新興里16鄰新生路74號,120.437886,23.708214
雲林縣,一般護理之家,7439050019,佳佳護理之家,雲林縣土庫鎮仁美街1-7、1-9 、1-11號,6628276,雲林縣土庫鎮忠正里11鄰仁美街1之5號,120.3913,23.673732
雲林縣,一般護理之家,7639150554,?忠三仁診所附設護理之家,雲林縣褒忠鄉中正路466號2-5樓,6973111,雲林縣褒忠鄉中勝村14鄰中正路466號,120.305515,23.692616
雲林縣,一般護理之家,7439120043,長青護理之家,雲林縣崙背鄉大有村大有路286號,05-6968040,雲林縣崙背鄉大有村19鄰大有286號,120.307709,23.758163
雲林縣,一般護理之家,7439130012,雲林縣私立慈恩護理之家,雲林縣麥寮鄉三盛村13鄰仁德西路一段316號,05-6910588,雲林縣麥寮鄉三盛村13鄰仁德西路一段316號,120.256744,23.797886
雲林縣,一般護理之家,7539010044,國立臺灣大學醫學院附設醫院雲林分院附設護理之家,雲林縣斗六市雲林路二段五七九號,05 5323911,雲林縣斗六市鎮西里14鄰雲林路二段579號,120.525929,23.697662
雲林縣,一般護理之家,7539011069,國立成功大學醫學院附設醫院斗六分院附設護理之家,雲林縣斗六市莊敬路345號,05-5362385,雲林縣斗六市公正里1鄰莊敬路345號,120.545625,23.703133
雲林縣,一般護理之家,7439011227,安生醫院附設護理之家,雲林縣斗六市保庄里15鄰保長路498號,05-5353959,雲林縣斗六市保庄里15鄰保長路498號,120.516942,23.706264
雲林縣,一般護理之家,7439011183,洪揚醫院附設護理之家,雲林縣斗六市文化路138號,532-3039,雲林縣斗六市忠孝里21鄰文化路138號,120.548799,23.710867
雲林縣,一般護理之家,7439040013,育仁醫院附設護理之家,雲林縣西螺鎮福興里延平路162號4、6、7、8、9樓,05-5864574,雲林縣西螺鎮福興里11鄰延平路162號,120.460892,23.801345
雲林縣,一般護理之家,7739040019,彰化基督教醫療財團法人附設雲林基督教護理之家,雲林縣西螺鎮新豐里市場南路371號第5樓層,,雲林縣西螺鎮新豐里12鄰市場南路371號,120.44175,23.781195
雲林縣,一般護理之家,7439110538,私立玉妹紀念護理之家,雲林縣二崙鄉大同村大同路17之1號,05-5983205,雲林縣二崙鄉大同村2鄰大同路17號之1,120.373925,23.791744
雲林縣,一般護理之家,7739060011,中國醫藥大學北港附設醫院附設護理之家,雲林縣北港鎮新德路一二三號六樓,05- 7837901-6100,雲林縣北港鎮新街里5鄰新德路123號,120.30782,23.591763
嘉義縣,一般護理之家,7440151072,嘉義縣私立梅山護理之家,嘉義縣梅山鄉中山路531號,05-2620602,嘉義縣梅山鄉梅北村12鄰中山路531號,120.550303,23.586251
嘉義縣,一般護理之家,7140140028,台中榮民總醫院灣橋分院附設護理之家,嘉義縣竹崎鄉灣橋村石麻園三十八號,05 2791072,嘉義縣竹崎鄉灣橋村12鄰石麻園3之20號,120.512529,23.48598
嘉義縣,一般護理之家,7440130117,私立大德護理之家,嘉義縣中埔鄉和睦村中華路268巷33號,,嘉義縣中埔鄉和睦村23鄰中華路268巷33號,120.452584,23.435703
嘉義縣,一般護理之家,7440130135,約翰樂活護理之家,嘉義縣中埔鄉金蘭村頂山門20-5號,05-2307699,嘉義縣中埔鄉金蘭村12鄰頂山門20之5號,120.497011,23.443078
嘉義縣,一般護理之家,7440120639,福茂庭園護理之家,嘉義縣水上鄉溪洲村外溪洲487-10號,05-2600035,嘉義縣水上鄉溪洲村13鄰外溪洲487之10號,120.393866,23.42031
嘉義縣,一般護理之家,7440120620,孝親護理之家,嘉義縣水上鄉南和村後寮2-2號,05-2683858,嘉義縣水上鄉南和村9鄰後寮2之2號,120.364241,23.411449
嘉義縣,一般護理之家,7440120657,嘉義縣私立民生護理之家,嘉義縣水上鄉義興村中義路860號,05-2892259,嘉義縣水上鄉義興村3鄰中義路860號,120.431208,23.422761
嘉義縣,一般護理之家,7340010010,長庚醫療財團法人附設嘉義長庚護理之家,嘉義縣朴子市嘉朴路西段6號,05-3621000#2400,嘉義縣朴子市仁和里13鄰嘉朴路西段2號,120.290927,23.462188
嘉義縣,一般護理之家,7540011020,衛生福利部朴子醫院附設護理之家,嘉義縣朴子市永和里42-50號,05-3790600,嘉義縣朴子市永和里5鄰應菜埔42之50號,120.234634,23.464433
嘉義縣,一般護理之家,7440011153,建安庭園護理之家,嘉義縣朴子市永和里應菜埔824巷1號,05-3702299,嘉義縣朴子市永和里14鄰應菜埔105之17巷1號,120.232785,23.463287
嘉義縣,一般護理之家,7440071079,長順護理之家,嘉義縣六腳鄉正義村占富厝1-2號,05-3706930,嘉義縣六腳鄉正義村4鄰占富厝1之2號,120.253482,23.49198
嘉義縣,一般護理之家,7440041071,嘉義縣私立福興護理之家,嘉義縣民雄鄉牛稠溪68-5號,05-2200800,嘉義縣民雄鄉福興村6鄰牛稠溪68號之5,120.428044,23.51042
嘉義縣,一般護理之家,7440030032,嘉義縣私立長松護理之家,嘉義縣大林鎮中正路424-426號,,嘉義縣大林鎮西林里11鄰中正路424號,120.452918,23.601348
嘉義縣,一般護理之家,7440050525,佳霖護理之家,嘉義縣溪口鄉疊溪村下員林一二八之一號,05-2656631,嘉義縣溪口鄉疊溪村1鄰下員林3號之1,120.445114,23.588352
屏東縣,一般護理之家,7343010012,寶建醫療社團法人附設春風護理之家,屏東縣屏東市自由路650之1號3-5樓,08-7665987,屏東縣屏東市崇蘭里15鄰自由路650之1號,120.481843,22.683333
屏東縣,一般護理之家,7243010010,屏基醫療財團法人附設屏基護理之家,屏東縣屏東市華山里瑞光路三段96號,08-7373515,屏東縣屏東市華山里25鄰瑞光路三段96號,120.506165,22.68633
屏東縣,一般護理之家,7143010027,國軍高雄總醫院附設屏東民眾診療服務處附設護理之家,屏東縣屏東市龍華里2鄰大湖路58巷22號三樓,,屏東縣屏東市龍華里2鄰大湖路58巷22號,120.487574,22.633503
屏東縣,一般護理之家,7643011088,民眾醫院附設護理之家,屏東縣屏東市忠孝路120-1號2樓,08-7325455,屏東縣屏東市泰安里7鄰忠孝路120之1號,120.487604,22.676407
屏東縣,一般護理之家,7543011040,衛生福利部屏東醫院附設護理之家,屏東縣屏東市興樂里公園路1號,08-7363011,屏東縣屏東市興樂里11鄰公園路1號,120.495182,22.672689
屏東縣,一般護理之家,7443011557,大豐護理之家,屏東縣屏東市大豐路9號3-4樓,908901606,屏東縣屏東市安鎮里15鄰大豐路9號,120.472234,22.666613
屏東縣,一般護理之家,7443011502,溫馨護理之家,屏東縣屏東市橋北里廣東路27-3號2-6樓,08-7235116,屏東縣屏東市橋北里7鄰廣東路27之3號,120.498327,22.66953
屏東縣,一般護理之家,7443011459,善護大同護理之家,屏東縣屏東市勝利路328號,08-7331228,屏東縣屏東市潭墘里1鄰勝利路328號,120.472067,22.678963
屏東縣,一般護理之家,7443011413,凱悅護理之家,屏東縣屏東市仁義里5鄰海豐街82號,,屏東縣屏東市仁義里5鄰海豐街82號,120.517508,22.70455
屏東縣,一般護理之家,7443011404,瑞峰護理之家,屏東縣屏東市大湖路68號,08-7555150,屏東縣屏東市龍華里2鄰大湖路68號,120.487528,22.634235
屏東縣,一般護理之家,7443011333,向日葵護理之家,屏東縣屏東市忠孝路476號,08-7336161,屏東縣屏東市信和里17鄰忠孝路476號,120.500777,22.702151
屏東縣,一般護理之家,7443011280,健安護理之家,屏東縣屏東市復興南路一段108巷26號,08-7526600,屏東縣屏東市新生里17鄰復興南路一段108巷26號,120.485044,22.653328
屏東縣,一般護理之家,7443011271,康乃心護理之家,屏東縣屏東市忠孝路580號,08-7383977,屏東縣屏東市信和里17鄰忠孝路580號,120.497826,22.706621
屏東縣,一般護理之家,7443061100,麗緻護理之家,屏東縣長治鄉德榮村下厝街5號,08-7626512,屏東縣長治鄉德榮村6鄰下厝街5號,120.52448,22.688632
屏東縣,一般護理之家,7443070010,長榮護理之家,屏東縣麟洛鄉田中村中華路143號,7261183,屏東縣麟洛鄉田中村3鄰中華路143號,120.520517,22.644704
屏東縣,一般護理之家,7543130531,高雄榮民總醫院屏東分院附設護理之家,屏東縣內埔鄉龍潭村昭勝路安平一巷一號,08-7704115-612,屏東縣內埔鄉龍潭村13鄰昭勝路安平一巷1號,120.599009,22.674417
屏東縣,一般護理之家,7443051159,萬丹護理之家,屏東縣萬丹鄉寶厝村西環路80號,08-7772279,屏東縣萬丹鄉寶厝村6鄰西環路80號,120.484577,22.580141
屏東縣,一般護理之家,7443051060,大愛護理之家,屏東縣萬丹鄉香社村中興路1段68號70號,08-7763919,屏東縣萬丹鄉香社村1鄰中興路一段68號,120.472053,22.560839
屏東縣,一般護理之家,7443021151,嘉鴻護理之家,屏東縣潮州鎮永春里介壽路14號,08-7882282,屏東縣潮州鎮永春里27鄰介壽路14號,120.536857,22.545646
屏東縣,一般護理之家,7443021188,瑞祥護理之家,屏東縣潮州鎮新生里中山路172號5樓.6樓,08-7883678,屏東縣潮州鎮新生里2鄰中山路172號,120.538655,22.549617
屏東縣,一般護理之家,7343180019,安泰醫療社團法人附設安泰護理之家,屏東縣崁頂鄉北勢村中正路840號,,屏東縣崁頂鄉北勢村17鄰中正路840號,120.501906,22.506546
屏東縣,一般護理之家,7443030543,東港護理之家,屏東縣東港鎮船頭里大東路183號,08-8354747,屏東縣東港鎮船頭里13鄰大東路183號,120.463742,22.461437
屏東縣,一般護理之家,7143220014,琉球鄉衛生所附設護理之家,屏東縣琉球鄉漁福村本漁路23號,,屏東縣琉球鄉漁福村10鄰本漁路23號,120.385718,22.346366
屏東縣,一般護理之家,7443040567,南門護理之家,屏東縣恆春鎮網紗里草埔路75號,08-8880606,屏東縣恆春鎮網紗里2鄰草埔路75號,120.731381,22.01647
屏東縣,一般護理之家,7343040029,恆基醫療財團法人附設恆愛護理之家,屏東縣恆春鎮山腳里恆西路一巷6號3樓,08-8892293,屏東縣恆春鎮山腳里34鄰恒南路1巷6號,120.743894,21.997653
澎湖縣,一般護理之家,7544010038,衛生福利部澎湖醫院附設護理之家,澎湖縣馬公市前寮里90號,06-9274455,澎湖縣馬公市前寮里3鄰前寮90號,119.583681,23.554615
澎湖縣,一般護理之家,7344010025,天主教靈醫會醫療財團法人附設惠民護理之家,澎湖縣馬公市光復里樹德路14號,069272318#220,澎湖縣馬公市光復里21鄰樹德路14號,119.568775,23.568953
花蓮縣,一般護理之家,7445011233,名揚護理之家,花蓮縣花蓮市主安里中原路408號,,花蓮縣花蓮市主安里9鄰中原路408號,121.598941,23.969804
花蓮縣,一般護理之家,7545011066,衛生福利部花蓮醫院附設護理之家,花蓮縣花蓮市中正路600號,8358141,花蓮縣花蓮市民生里13鄰中正路600號,121.61118,23.979479
花蓮縣,一般護理之家,7145040023,國軍花蓮總醫院附設民眾診療服務處附設一般護理之家,花蓮縣新城鄉嘉里村嘉里路163號,38263151,花蓮縣新城鄉嘉里村33鄰嘉里路163號,121.6074,24.024429
花蓮縣,一般護理之家,7245060027,臺灣基督教門諾會醫療財團法人附設門諾壽豐護理之家,花蓮縣壽豐鄉共和村魚池52號,038664700~02,花蓮縣壽豐鄉共和村2鄰魚池52號,121.524929,23.870004
花蓮縣,一般護理之家,7145020012,臺北榮民總醫院鳳林分院附設一般護理之家,花蓮縣鳳林鎮中正路一段2號,,花蓮縣鳳林鎮鳳信里18鄰中正路一段2號,121.439215,23.727428
臺東縣,一般護理之家,7746011046,東基醫療財團法人附設迦南護理之家,臺東縣台東市寧波街195號,089-323362,臺東縣臺東市新生里40鄰寧波街195號,121.147426,22.764984
臺東縣,一般護理之家,7446011166,安康護理之家,臺東縣台東市中華路三段195號,089-345865,臺東縣臺東市豐里里8鄰中華路三段195號,121.1207,22.735602
臺東縣,一般護理之家,7546010027,衛生福利部臺東醫院附設護理之家,臺東縣台東市五權街一號,89324112,臺東縣臺東市民權里1鄰五權街12號,121.149852,22.757808
臺東縣,一般護理之家,7146020016,衛生福利部臺東醫院附設成功海景護理之家,臺東縣成功鎮中山東路32號5樓,089-854748,臺東縣成功鎮忠仁里7鄰中山東路32號,121.377829,23.099295
連江縣,一般護理之家,7191010015,連江縣立醫院附設護理之家,連江縣南竿鄉復興村217號之1五樓,83623995,連江縣南竿鄉復興村13鄰217號,119.949168,26.160844
臺北市,居家護理所,7401181161,永愛居家護理所,臺北市中正區中華路二段39巷6號4樓,02-2371-1959,臺北市中正區愛國里14鄰中華路二段39巷6號,121.507157,25.03489
臺北市,居家護理所,7401181358,泰安居家護理所,臺北市中正區泉州街14-1號,25251111、0988661024,臺北市中正區永功里12鄰泉州街14之1號,121.514384,25.027276
臺北市,居家護理所,7501180022,臺北市立聯合醫院附設和平婦幼居家護理所,臺北市中正區中華路二段33號,223889595,臺北市中正區愛國里3鄰中華路二段33號,121.506703,25.035591
臺北市,居家護理所,7401181330,聯芯居家護理所,臺北市中正區汀洲路3段91號2樓2-2室,23670299,臺北市中正區汀洲路3段91號,121.528937,25.017553
臺北市,居家護理所,7401181269,鈺沁居家護理所,臺北市中正區中華路一段59號3樓-6,02-2857-7722,臺北市中正區建國里6鄰中華路一段59號,121.508529,25.041335
臺北市,居家護理所,7401181250,美樺居家護理所,臺北市中正區重慶南路一段121號5樓之10,(02)87582259,臺北市中正區黎明里9鄰重慶南路一段121號,121.513373,25.042224
臺北市,居家護理所,7401181241,庭安居家護理所,臺北市中正區衡陽路36號11樓,906280082,臺北市中正區建國里1鄰衡陽路36號,121.512497,25.042197
臺北市,居家護理所,7501090014,臺北市立聯合醫院附設中興居家護理所,臺北市大同區鄭州路145號,02-25523234,臺北市大同區玉泉里9鄰鄭州路145號,121.508887,25.050692
臺北市,居家護理所,7401090076,聯寬居家護理所,臺北市大同區長安西路35號2樓,25587915,臺北市大同區建泰里1鄰長安西路35號,121.519732,25.05036
臺北市,居家護理所,7401090085,吉馨安居家護理所,臺北市大同區甘州街51號4樓,921066248,臺北市大同區延平里1鄰甘州街51號,121.512854,25.059677
臺北市,居家護理所,7401090101,祥寶居家護理所,臺北市大同區太原路97巷8之3號4樓B室,225501118,臺北市大同區建泰里18鄰太原路97巷8之3號,121.516126,25.052053
